6.961425731812724393e+00,1.868635968472685649e+00,3.337788601962256574e-01
5.229079138685660766e+00,1.065987513232066775e+01,1.292129762171235763e+00
1.487842934820851726e+00,2.382092494404647542e+00,3.373568530535401067e+00
