6.327405874926736118e+00,1.611047062031424559e+00,1.014201509612727564e-01
4.653295431613878819e+00,7.414078423612076918e+00,5.106221926593139671e-01
4.878450842407028309e-01,1.174861653810601148e+00,1.131283069976030342e+00
